row_id,timestamp,user_id,content_id,content_type_id,task_container_id,answered_correctly,prior_question_elapsed_time
7530,11667976378,24418,5956,False,4290,1,21000.0
7531,11668028343,24418,9075,False,4291,0,22000.0
7532,11668067807,24418,5280,False,4292,1,20000.0
7533,11668091934,24418,5395,False,4293,1,18000.0
7534,11668121354,24418,4030,False,4294,1,11000.0
7535,11668178586,24418,8857,False,4295,0,18000.0
7536,11668245118,24418,5194,False,4296,1,37000.0
7537,11668285729,24418,4685,False,4297,1,29000.0
7538,11668336605,24418,3932,False,4298,0,8000.0
7539,11668390527,24418,9104,False,4299,1,22000.0
7540,11668462165,24418,3634,False,4300,1,22000.0
7541,11668507320,24418,4657,False,4301,1,28000.0
7542,11668532939,24418,6670,False,4302,0,10000.0
7543,11668551969,24418,21509,True,4303,-1,
7544,11668562323,24418,4370,False,4304,1,8000.0
7545,11668570613,24418,6670,False,4305,1,6000.0
7546,11668861091,24418,7739,False,4306,0,2000.0
7547,11668861091,24418,7743,False,4306,1,2000.0
7548,11668861091,24418,7742,False,4306,1,2000.0
7549,11668861091,24418,7741,False,4306,0,2000.0
7550,11668861091,24418,7740,False,4306,1,2000.0
7551,11669288364,24418,7269,False,4307,1,35400.0
7552,11669288364,24418,7268,False,4307,0,35400.0
7553,11669288364,24418,7267,False,4307,0,35400.0
7554,11669288364,24418,7266,False,4307,0,35400.0
7555,11669288364,24418,7265,False,4307,1,35400.0
7556,11669672756,24418,6943,False,4308,0,72600.0
7557,11669672756,24418,6942,False,4308,1,72600.0
7558,11669672756,24418,6941,False,4308,1,72600.0
7559,11669672756,24418,6944,False,4308,1,72600.0
7560,11669672756,24418,6940,False,4308,1,72600.0
7561,11670006983,24418,8015,False,4309,1,65400.0
7562,11670006983,24418,8016,False,4309,1,65400.0
7563,11670006983,24418,8017,False,4309,0,65400.0
7564,11670006983,24418,8018,False,4309,0,65400.0
7565,11670006983,24418,8014,False,4309,1,65400.0
7566,11670363105,24418,7386,False,4310,1,58200.0
7567,11670363105,24418,7387,False,4310,0,58200.0
7568,11670363105,24418,7388,False,4310,1,58200.0
7569,11670363105,24418,7389,False,4310,0,58200.0
7570,11670363105,24418,7390,False,4310,0,58200.0
7571,11670515458,24418,1972,False,4311,0,61000.0
7572,11670515458,24418,1971,False,4311,1,61000.0
7573,11670515458,24418,1970,False,4311,1,61000.0
7574,11670647527,24418,2287,False,4312,1,24000.0
7575,11670647527,24418,2289,False,4312,1,24000.0
7576,11670647527,24418,2288,False,4312,1,24000.0
7577,11670745443,24418,2431,False,4313,1,26000.0
7578,11670745443,24418,2433,False,4313,1,26000.0
7579,11670745443,24418,2432,False,4313,1,26000.0
7580,11670864782,24418,1624,False,4314,0,23000.0
7581,11670864782,24418,1622,False,4314,1,23000.0
7582,11670864782,24418,1623,False,4314,0,23000.0
7583,11670978151,24418,10118,False,4315,1,25000.0
7584,11670978151,24418,10119,False,4315,1,25000.0
7585,11670978151,24418,10120,False,4315,1,25000.0
7586,11671061537,24418,3490,False,4316,1,21000.0
7587,11671061537,24418,3489,False,4316,1,21000.0
7588,11671061537,24418,3491,False,4316,1,21000.0
7589,11671143311,24418,3069,False,4317,1,24666.0
7590,11671143311,24418,3070,False,4317,1,24666.0
7591,11671143311,24418,3071,False,4317,1,24666.0
7592,11671235612,24418,338,False,4318,1,22000.0
7593,11671262121,24418,880,False,4319,1,17000.0
7594,11671289689,24418,663,False,4320,1,18000.0
7595,11671322809,24418,597,False,4321,0,16000.0
7596,11671358398,24418,1342,False,4323,1,16000.0
7597,11671384677,24418,766,False,4324,0,17000.0
7598,11671411137,24418,1378,False,4325,1,14000.0
7599,11671435706,24418,1296,False,4326,1,14000.0
7600,11671455500,24418,597,False,4327,1,18000.0
7601,11671477019,24418,805,False,4322,1,14000.0
7602,11671507321,24418,781,False,4328,0,17000.0
7603,11671531895,24418,781,False,4330,1,14000.0
7604,11671552276,24418,686,False,4331,1,6000.0
7605,11671572682,24418,482,False,4332,1,16000.0
7606,11671594835,24418,997,False,4333,1,14000.0
7607,11671622229,24418,1375,False,4334,0,16000.0
7608,11671665342,24418,608,False,4329,0,16000.0
7609,11671710066,24418,946,False,4335,0,19000.0
7610,11671744110,24418,1111,False,4337,1,17000.0
7611,11671767618,24418,240,False,4338,0,16000.0
7612,11671792811,24418,665,False,4339,1,17000.0
7613,11671810541,24418,946,False,4340,1,18000.0
7614,11671840659,24418,368,False,4341,0,13000.0
7615,11671870907,24418,1257,False,4336,1,17000.0
7616,11671892586,24418,1205,False,4342,1,17000.0
7617,11745907369,24418,0,False,4343,1,14000.0
7618,11745935118,24418,7890,False,4344,1,19000.0
7619,11745963038,24418,7909,False,4345,1,20000.0
7620,11745982840,24418,70,False,4346,1,19000.0
7621,11746011570,24418,67,False,4347,1,12000.0
7622,11746046230,24418,81,False,4348,1,21000.0
7623,11746115414,24418,8616,False,4349,0,21000.0
7624,11746160331,24418,4555,False,4350,1,25000.0
7625,11746209022,24418,3948,False,4351,1,26000.0
7626,11746247447,24418,5875,False,4352,1,18000.0
7627,11746280022,24418,8841,False,4353,0,8000.0
7628,11746314753,24418,4617,False,4354,1,16000.0
7629,11746341479,24418,5390,False,4355,0,18000.0
7630,11746370736,24418,5943,False,4356,1,10000.0
7631,11746420708,24418,8952,False,4357,1,7000.0
7632,11746468196,24418,6332,False,4358,0,26000.0
7633,11746499442,24418,4072,False,4360,1,25000.0
7634,11746542724,24418,4046,False,4361,1,11000.0
7635,11746568727,24418,6332,False,4362,1,19000.0
7636,11746586734,24418,3932,False,4363,1,4000.0
7637,11746610435,24418,4063,False,4364,1,13000.0
7638,11746635405,24418,5948,False,4359,0,13000.0
7639,11746710223,24418,921,False,4365,1,12000.0
7640,11746766334,24418,711,False,4366,1,19000.0
7641,11746799273,24418,1037,False,4367,0,16000.0
7642,11746836326,24418,1072,False,4368,1,14000.0
7643,11746868379,24418,1392,False,4369,1,15000.0
7644,11746900790,24418,542,False,4370,1,17000.0
7645,11746932451,24418,603,False,4371,1,16000.0
7646,11746972703,24418,334,False,4372,1,15000.0
7647,11747010300,24418,1086,False,4373,1,22000.0
7648,11747035211,24418,1017,False,4374,1,16000.0
7649,11747064821,24418,893,False,4375,1,14000.0
7650,11747105626,24418,774,False,4376,1,15000.0
7651,11747292778,24418,10367,False,4377,1,17000.0
7652,11747292778,24418,10366,False,4377,0,17000.0
7653,11747292778,24418,10364,False,4377,0,17000.0
7654,11747292778,24418,10365,False,4377,0,17000.0
7655,11747443257,24418,10095,False,4378,0,31750.0
7656,11747443257,24418,10097,False,4378,1,31750.0
7657,11747443257,24418,10096,False,4378,1,31750.0
7658,11747443257,24418,10094,False,4378,1,31750.0
7659,11747583324,24418,10182,False,4379,1,24750.0
7660,11747583324,24418,10181,False,4379,1,24750.0
7661,11747583324,24418,10180,False,4379,1,24750.0
7662,11747583324,24418,10183,False,4379,1,24750.0
7663,11747808185,24418,6542,False,4380,1,28500.0
7664,11747808185,24418,6544,False,4380,1,28500.0
7665,11747808185,24418,6543,False,4380,1,28500.0
7666,11747808185,24418,6541,False,4380,1,28500.0
7667,11748044472,24418,1931,False,4381,0,24750.0
7668,11748044472,24418,1932,False,4381,0,24750.0
7669,11748044472,24418,1933,False,4381,0,24750.0
7670,11748158713,24418,2267,False,4382,1,26333.0
7671,11748158713,24418,2268,False,4382,1,26333.0
7672,11748158713,24418,2266,False,4382,1,26333.0
7673,11748257193,24418,2538,False,4383,1,26333.0
7674,11748257193,24418,2536,False,4383,1,26333.0
7675,11748257193,24418,2537,False,4383,1,26333.0
7676,11748355085,24418,1850,False,4384,1,25333.0
7677,11748355085,24418,1851,False,4384,0,25333.0
7678,11748355085,24418,1852,False,4384,1,25333.0
7679,11748464690,24418,1649,False,4385,1,24666.0
7680,11748464690,24418,1650,False,4385,1,24666.0
7681,11748464690,24418,1651,False,4385,0,24666.0
7682,11748603675,24418,7042,False,4386,1,21666.0
7683,11748603675,24418,7041,False,4386,1,21666.0
7684,11748914033,24418,7145,False,4387,1,37000.0
7685,11748914033,24418,7146,False,4387,1,37000.0
7686,11748914033,24418,7148,False,4387,1,37000.0
7687,11748914033,24418,7149,False,4387,1,37000.0
7688,11748914033,24418,7147,False,4387,0,37000.0
7689,11749292541,24418,7488,False,4388,1,56200.0
7690,11749292541,24418,7487,False,4388,0,56200.0
7691,11749292541,24418,7486,False,4388,0,56200.0
7692,11749292541,24418,7485,False,4388,1,56200.0
7693,11749292541,24418,7484,False,4388,1,56200.0
7694,11749499426,24418,7317,False,4389,1,57400.0
7695,11749499426,24418,7315,False,4389,1,57400.0
7696,11749499426,24418,7316,False,4389,1,57400.0
7697,11749711463,24418,3453,False,4390,1,36666.0
7698,11749711463,24418,3455,False,4390,1,36666.0
7699,11749711463,24418,3454,False,4390,1,36666.0
7700,11749825927,24418,10713,False,4391,1,24000.0
7701,11749825927,24418,10714,False,4391,0,24000.0
7702,11749825927,24418,10715,False,4391,0,24000.0
7703,11749965840,24418,2830,False,4392,1,24666.0
7704,11749965840,24418,2832,False,4392,0,24666.0
7705,11749965840,24418,2831,False,4392,1,24666.0
7706,11750081488,24418,2863,False,4393,1,25000.0
7707,11750081488,24418,2864,False,4393,1,25000.0
7708,11750081488,24418,2862,False,4393,1,25000.0
7709,12140874053,24418,6325,False,4394,1,23333.0
7710,12140913630,24418,8796,False,4395,1,8000.0
7711,12140954824,24418,4018,False,4396,1,23000.0
7712,12140985413,24418,4520,False,4397,1,21000.0
7713,12141008527,24418,5422,False,4398,1,12000.0
7714,12141026384,24418,8974,False,4399,1,10000.0
7715,12141050675,24418,6372,False,4400,1,9000.0
7716,12141078364,24418,5160,False,4401,1,14000.0
7717,12141122010,24418,3956,False,4402,0,17000.0
7718,12141155555,24418,9579,False,4403,1,27000.0
7719,12173570273,24418,7881,False,4404,1,18000.0
7720,12173589710,24418,97,False,4405,1,22000.0
7721,12173613927,24418,7906,False,4406,1,8000.0
7722,12173643037,24418,7950,False,4407,1,18000.0
7723,12173671689,24418,68,False,4408,1,20000.0
7724,12173700373,24418,136,False,4409,1,20000.0
7725,12173744354,24418,7956,False,4410,1,20000.0
7726,12173770812,24418,178,False,4411,1,12000.0
7727,12173788832,24418,41,False,4412,1,20000.0
7728,12173816325,24418,7932,False,4413,1,11000.0
7729,12173843846,24418,160,False,4414,1,20000.0
7730,12174081607,24418,585,False,4415,0,19000.0
7731,12174119027,24418,1333,False,4416,0,15000.0
7732,12174148282,24418,1328,False,4417,1,17000.0
7733,12174172737,24418,989,False,4418,1,14000.0
7734,12174195315,24418,343,False,4419,1,15000.0
7735,12174211106,24418,1130,False,4420,1,14000.0
7736,12174237768,24418,754,False,4421,1,9000.0
7737,12174271364,24418,885,False,4422,1,14000.0
7738,12174296136,24418,785,False,4423,1,17000.0
7739,12174471641,24418,888,False,4424,1,15000.0
7740,12174657513,24418,884,False,4425,1,8000.0
7741,12174686445,24418,540,False,4426,1,16000.0
7742,12174707997,24418,1209,False,4427,1,17000.0
7743,12179596436,24418,9689,False,4428,1,10000.0
7744,12179636443,24418,6252,False,4429,1,16000.0
7745,12179671869,24418,5046,False,4430,1,23000.0
7746,12179707975,24418,8451,False,4431,1,19000.0
7747,12179733554,24418,5928,False,4432,0,17000.0
7748,12179753572,24418,4104,False,4433,1,9000.0
7749,12179773042,24418,6247,False,4434,0,9000.0
7750,12179794994,24418,8798,False,4435,1,10000.0
7751,12344995598,24418,7888,False,4436,1,16000.0
7752,12345039791,24418,110,False,4437,1,22000.0
7753,12345093945,24418,134,False,4438,0,26000.0
7754,12345122418,24418,10599,False,4439,1,24000.0
7755,12345157997,24418,7942,False,4440,0,9000.0
7756,12345203799,24418,189,False,4441,1,22000.0
7757,12345241191,24418,186,False,4442,1,24000.0
7758,12345271335,24418,10580,False,4443,1,21000.0
7759,12345295272,24418,3,False,4444,1,23000.0
7760,12345358984,24418,7898,False,4445,0,16000.0
7761,12345431372,24418,130,False,4447,0,23000.0
7762,12345440043,24418,7898,False,4448,1,25000.0
7763,12345485070,24418,7964,False,4446,0,2000.0
7764,12345523057,24418,13384,True,4449,-1,
7765,12345539252,24418,164,False,4450,1,25000.0
7766,12345558087,24418,7964,False,4451,1,12000.0
7767,12345621222,24418,5660,False,4452,0,14000.0
7768,12345669137,24418,4057,False,4453,0,37000.0
7769,12345717351,24418,6015,False,4454,1,33000.0
7770,12345753061,24418,8378,False,4455,0,36000.0
7771,12345815434,24418,1169,False,4456,0,20000.0
7772,12345854438,24418,919,False,4457,0,18000.0
7773,12345884889,24418,618,False,4458,1,18000.0
7774,12345907897,24418,226,False,4459,1,17000.0
7775,12345932370,24418,631,False,4460,1,16000.0
7776,12345964951,24418,224,False,4461,1,18000.0
7777,12345991899,24418,358,False,4462,1,23000.0
7778,12346016575,24418,348,False,4463,1,18000.0
7779,12346041593,24418,1059,False,4464,1,18000.0
7780,12346074793,24418,1269,False,4465,1,18000.0
7781,12346221892,24418,10136,False,4466,0,18000.0
7782,12346221892,24418,10137,False,4466,1,18000.0
7783,12346221892,24418,10138,False,4466,0,18000.0
7784,12346221892,24418,10139,False,4466,0,18000.0
7785,12346451898,24418,6553,False,4467,1,27500.0
7786,12346451898,24418,6554,False,4467,1,27500.0
7787,12346451898,24418,6555,False,4467,1,27500.0
7788,12346451898,24418,6556,False,4467,1,27500.0
7789,12346717888,24418,10283,False,4468,0,20250.0
7790,12346717888,24418,10282,False,4468,0,20250.0
7791,12346717888,24418,10280,False,4468,1,20250.0
7792,12346717888,24418,10281,False,4468,0,20250.0
7793,12346844559,24418,2061,False,4469,0,27500.0
7794,12346844559,24418,2060,False,4469,0,27500.0
7795,12346844559,24418,2062,False,4469,1,27500.0
7796,12347031819,24418,2057,False,4470,1,21666.0
7797,12347031819,24418,2058,False,4470,1,21666.0
7798,12347031819,24418,2059,False,4470,0,21666.0
7799,12347119783,24418,1943,False,4471,1,23000.0
7800,12347119783,24418,1945,False,4471,0,23000.0
7801,12347119783,24418,1944,False,4471,1,23000.0
7802,12347140142,24418,22390,True,4472,-1,
7803,12347239235,24418,1622,False,4473,1,22666.0
7804,12347239235,24418,1623,False,4473,0,22666.0
7805,12347239235,24418,1624,False,4473,0,22666.0
7806,12517135165,24418,10598,False,4474,1,23000.0
7807,12517155687,24418,62,False,4475,1,21000.0
7808,12517193581,24418,7903,False,4476,0,12000.0
7809,12517230986,24418,187,False,4477,1,25000.0
7810,12517265880,24418,10529,False,4478,1,24000.0
7811,12517365247,24418,2854,False,4479,1,20000.0
7812,12517365247,24418,2856,False,4479,1,20000.0
7813,12517365247,24418,2855,False,4479,1,20000.0
7814,12517454754,24418,2763,False,4480,1,21333.0
7815,12517454754,24418,2762,False,4480,1,21333.0
7816,12517454754,24418,2761,False,4480,1,21333.0
7817,12517537634,24418,2829,False,4481,1,23333.0
7818,12517537634,24418,2828,False,4481,1,23333.0
7819,12517537634,24418,2827,False,4481,1,23333.0
7820,12521447699,24418,4973,False,4482,1,22000.0
7821,12521472161,24418,5594,False,4483,1,11000.0
7822,12521516163,24418,3962,False,4484,0,15000.0
7823,12521541078,24418,27507,True,4486,-1,
7824,12521560651,24418,4057,False,4487,1,23000.0
7825,12521570772,24418,3962,False,4488,1,12000.0
7826,12521594107,24418,5745,False,4485,1,2000.0
7827,12521630975,24418,3728,False,4489,1,11000.0
7828,12521671807,24418,9704,False,4490,1,16000.0
7829,12521691175,24418,5649,False,4491,1,25000.0
7830,12521729690,24418,8637,False,4492,1,8000.0
7831,12521777358,24418,4612,False,4493,0,20000.0
7832,12521804791,24418,4861,False,4494,1,21000.0
7833,12608437177,24418,5558,False,4495,1,11000.0
7834,12608461883,24418,9897,False,4496,1,7000.0
7835,12608485505,24418,4135,False,4497,1,15000.0
7836,12608524945,24418,6468,False,4498,1,12000.0
7837,12608535069,24418,4098,False,4499,1,27000.0
7838,12608580985,24418,8750,False,4500,1,2000.0
7839,12608634843,24418,5976,False,4501,1,32000.0
7840,12608716180,24418,4691,False,4502,0,34000.0
7841,12608766725,24418,4691,False,4504,1,36000.0
7842,12608780722,24418,5928,False,4505,1,2000.0
7843,12608809666,24418,6670,False,4506,1,9000.0
7844,12608843434,24418,5487,False,4507,1,21000.0
7845,12608892277,24418,5540,False,4508,0,13000.0
7846,12608918949,24418,4200,False,4503,1,24000.0
7847,12608954985,24418,9399,False,4509,1,16000.0
7848,12613472631,24418,7642,False,4510,1,24000.0
7849,12613472631,24418,7643,False,4510,1,24000.0
7850,12613472631,24418,7641,False,4510,0,24000.0
7851,12613805458,24418,6999,False,4511,1,49000.0
7852,12613805458,24418,6996,False,4511,1,49000.0
7853,12613805458,24418,6997,False,4511,0,49000.0
7854,12613805458,24418,6998,False,4511,0,49000.0
7855,12613805458,24418,7000,False,4511,1,49000.0
7856,12684994429,24418,175,False,4512,0,54200.0
7857,12685042530,24418,7892,False,4513,0,25000.0
7858,12685089364,24418,176,False,4514,0,20000.0
7859,12685127610,24418,175,False,4516,1,23000.0
7860,12685144591,24418,176,False,4517,1,21000.0
7861,12685173635,24418,69,False,4518,1,13000.0
7862,12685198286,24418,10417,False,4515,1,23000.0
7863,12685231127,24418,6,False,4519,1,18000.0
7864,12685260751,24418,7944,False,4520,1,24000.0
7865,12685286876,24418,7863,False,4521,1,20000.0
7866,12685319133,24418,10506,False,4522,1,19000.0
7867,12685367707,24418,9,False,4523,0,21000.0
7868,12685408839,24418,191,False,4524,1,23000.0
7869,12685457553,24418,328,False,4525,0,20000.0
7870,12685492530,24418,275,False,4526,1,19000.0
7871,12685539904,24418,1144,False,4527,1,16000.0
7872,12685582845,24418,272,False,4528,1,16000.0
7873,12685615654,24418,499,False,4529,0,17000.0
7874,12685649036,24418,1390,False,4530,1,16000.0
7875,12685671785,24418,320,False,4531,1,17000.0
7876,12685692773,24418,841,False,4532,1,17000.0
7877,12685713280,24418,1203,False,4533,1,15000.0
7878,12685731787,24418,849,False,4534,1,15000.0
7879,12701347474,24418,4163,False,4535,0,13000.0
7880,12701375505,24418,4612,False,4536,1,6000.0
7881,12701394363,24418,4736,False,4537,1,7000.0
7882,12701416077,24418,4174,False,4538,1,7000.0
7883,12701426912,24418,4163,False,4539,1,9000.0
7884,12701460966,24418,4673,False,4540,1,3000.0
7885,12784935967,24418,28,False,4541,1,26000.0
7886,12784972495,24418,10460,False,4542,0,22000.0
7887,12785005096,24418,130,False,4543,0,24000.0
7888,12785038982,24418,7898,False,4545,1,22000.0
7889,12785063948,24418,130,False,4546,1,22000.0
7890,12785089778,24418,107,False,4544,1,20000.0
7891,12785130941,24418,7859,False,4547,1,20000.0
7892,12785171024,24418,10396,False,4548,1,23000.0
7893,12785218244,24418,58,False,4549,0,22000.0
7894,12785262851,24418,7899,False,4550,0,28000.0
7895,12785292823,24418,7945,False,4551,1,22000.0
7896,12785311319,24418,10410,False,4552,1,20000.0
7897,12785347573,24418,39,False,4553,0,13000.0
7898,12785362716,24418,30276,True,4555,-1,
7899,12785374558,24418,7903,False,4556,1,22000.0
7900,12785387142,24418,7899,False,4557,1,8000.0
7901,12785413858,24418,10,False,4554,1,7000.0
7902,12785447523,24418,456,False,4558,1,20000.0
7903,12785478437,24418,392,False,4559,1,14000.0
7904,12785507675,24418,594,False,4560,1,17000.0
7905,12785536980,24418,1309,False,4561,0,15000.0
7906,12785570434,24418,328,False,4563,1,16000.0
7907,12785601886,24418,608,False,4564,0,16000.0
7908,12785621544,24418,1309,False,4565,1,19000.0
7909,12785660763,24418,920,False,4566,0,8000.0
7910,12785702363,24418,249,False,4567,1,18000.0
7911,12785727923,24418,837,False,4562,1,18000.0
7912,12785751414,24418,1324,False,4568,1,17000.0
7913,12785780035,24418,1039,False,4569,1,17000.0
7914,12785818895,24418,561,False,4570,1,18000.0
7915,12785848787,24418,681,False,4571,1,20000.0
7916,12785873405,24418,788,False,4572,1,16000.0
7917,12785909186,24418,6187,False,4573,1,18000.0
7918,12785934878,24418,3742,False,4574,1,11000.0
7919,12785966560,24418,8404,False,4575,0,14000.0
7920,12786007177,24418,6023,False,4576,1,11000.0
7921,12786028090,24418,4711,False,4577,1,21000.0
7922,12786055648,24418,6381,False,4578,0,15000.0
7923,12786102390,24418,6414,False,4580,0,12000.0
7924,12786142666,24418,5096,False,4581,0,21000.0
7925,12786181947,24418,3969,False,4582,1,26000.0
7926,12786207378,24418,5660,False,4583,1,27000.0
7927,12786214194,24418,6381,False,4584,1,16000.0
7928,12786249717,24418,9595,False,4579,1,2000.0
7929,12786291926,24418,3749,False,4585,1,26000.0
7930,12786337959,24418,5750,False,4586,0,29000.0
7931,12786394266,24418,27115,True,4588,-1,
7932,12786401423,24418,5750,False,4589,1,29000.0
7933,12786417407,24418,3559,False,4590,1,3000.0
7934,12786445112,24418,5447,False,4587,1,10000.0
7935,12786496857,24418,8835,False,4591,0,19000.0
7936,12786654510,24418,2395,False,4592,1,26000.0
7937,12786654510,24418,2396,False,4592,1,26000.0
7938,12786654510,24418,2397,False,4592,0,26000.0
7939,12786767185,24418,2202,False,4593,1,22333.0
7940,12786767185,24418,2201,False,4593,0,22333.0
7941,12786767185,24418,2200,False,4593,1,22333.0
7942,12786857108,24418,1642,False,4594,1,24333.0
7943,12786857108,24418,1640,False,4594,1,24333.0
7944,12786857108,24418,1641,False,4594,1,24333.0
7945,12786952241,24418,1809,False,4595,0,22000.0
7946,12786952241,24418,1808,False,4595,1,22000.0
7947,12786952241,24418,1810,False,4595,1,22000.0
7948,12787043322,24418,1455,False,4596,1,27000.0
7949,12787043322,24418,1454,False,4596,1,27000.0
7950,12787043322,24418,1456,False,4596,1,27000.0
7951,12787144939,24418,2673,False,4597,1,24666.0
7952,12787144939,24418,2672,False,4597,1,24666.0
7953,12787144939,24418,2671,False,4597,1,24666.0
7954,12787230442,24418,3195,False,4598,0,24333.0
7955,12787230442,24418,3197,False,4598,1,24333.0
7956,12787230442,24418,3196,False,4598,1,24333.0
7957,12787318101,24418,3539,False,4599,1,22000.0
7958,12787318101,24418,3538,False,4599,1,22000.0
7959,12787318101,24418,3537,False,4599,1,22000.0
7960,12787798547,24418,2666,False,4600,1,23000.0
7961,12787798547,24418,2667,False,4600,1,23000.0
7962,12787798547,24418,2665,False,4600,0,23000.0
7963,12788302927,24418,2905,False,4601,1,21333.0
7964,12788302927,24418,2904,False,4601,0,21333.0
7965,12788302927,24418,2906,False,4601,0,21333.0
7966,12788422143,24418,3216,False,4602,1,23000.0
7967,12788422143,24418,3218,False,4602,1,23000.0
7968,12788422143,24418,3217,False,4602,1,23000.0
7969,12788919776,24418,8046,False,4603,0,26000.0
7970,12788919776,24418,8045,False,4603,1,26000.0
7971,12788919776,24418,8044,False,4603,1,26000.0
7972,12788919776,24418,8048,False,4603,1,26000.0
7973,12788919776,24418,8047,False,4603,1,26000.0
7974,12789546075,24418,7381,False,4604,1,38400.0
7975,12789546075,24418,7384,False,4604,1,38400.0
7976,12789546075,24418,7383,False,4604,0,38400.0
7977,12789546075,24418,7382,False,4604,1,38400.0
7978,12789546075,24418,7385,False,4604,1,38400.0
7979,12789736748,24418,6966,False,4605,1,122200.0
7980,12789736748,24418,6969,False,4605,1,122200.0
7981,12789736748,24418,6968,False,4605,1,122200.0
7982,12789736748,24418,6970,False,4605,1,122200.0
7983,12789736748,24418,6967,False,4605,1,122200.0
7984,13209839642,24418,157,False,4606,1,35400.0
7985,13209872626,24418,10431,False,4607,1,21000.0
7986,13209893162,24418,7979,False,4608,1,24000.0
7987,13209918742,24418,170,False,4609,1,12000.0
7988,13209947574,24418,7901,False,4610,1,18000.0
7989,13209975088,24418,10515,False,4611,1,21000.0
7990,13210003253,24418,7910,False,4612,1,20000.0
7991,13210059401,24418,1062,False,4613,0,19000.0
7992,13210091660,24418,685,False,4614,1,17000.0
7993,13210116794,24418,595,False,4615,1,15000.0
7994,13210153170,24418,308,False,4616,1,14000.0
7995,13210203322,24418,755,False,4617,1,17000.0
7996,13210242325,24418,782,False,4618,1,16000.0
7997,13210272623,24418,487,False,4619,1,16000.0
7998,13210324605,24418,826,False,4620,1,15000.0
7999,13210365438,24418,517,False,4621,1,18000.0
8000,13210395375,24418,470,False,4622,0,17000.0
8001,13210438055,24418,623,False,4623,0,17000.0
8002,13210477939,24418,1370,False,4624,1,17000.0
8003,13210514033,24418,1234,False,4625,0,16000.0
8004,13210561253,24418,853,False,4627,0,15000.0
8005,13210595292,24418,1062,False,4628,1,16000.0
8006,13210615335,24418,311,False,4629,1,17000.0
8007,13210646501,24418,763,False,4630,0,13000.0
8008,13210670007,24418,1234,False,4631,1,16000.0
8009,13210696476,24418,483,False,4626,1,9000.0
8010,13210733125,24418,1314,False,4632,0,19000.0
8011,13210818674,24418,6184,False,4633,0,19000.0
8012,13210848278,24418,6184,False,4635,1,30000.0
8013,13210886476,24418,6393,False,4636,1,2000.0
8014,13210925005,24418,5679,False,4637,1,24000.0
8015,13210955164,24418,6247,False,4638,1,23000.0
8016,13210999868,24418,6246,False,4639,0,23000.0
8017,13211051213,24418,4076,False,4634,0,28000.0
8018,13211110531,24418,6685,False,4640,0,25000.0
8019,13211147936,24418,9672,False,4641,1,20000.0
8020,13211170346,24418,4327,False,4642,1,9000.0
8021,13211201304,24418,4012,False,4643,1,9000.0
8022,13211235554,24418,6288,False,4644,0,17000.0
8023,13211273777,24418,8354,False,4645,1,18000.0
8024,13211335136,24418,3870,False,4646,0,20000.0
8025,13211370649,24418,5298,False,4647,1,43000.0
8026,13211404280,24418,4517,False,4648,1,16000.0
8027,13211447433,24418,8910,False,4649,0,23000.0
8028,13211479161,24418,4050,False,4650,0,28000.0
8029,13211506125,24418,4057,False,4652,1,15000.0
8030,13211520838,24418,4076,False,4653,1,9000.0
8031,13211557837,24418,3956,False,4654,1,7000.0
8032,13211589543,24418,3962,False,4655,1,23000.0
8033,13211602369,24418,4050,False,4656,1,19000.0
8034,13211630117,24418,6343,False,4651,1,6000.0
8035,13211661044,24418,8485,False,4657,1,22000.0
8036,13211693686,24418,8176,False,4658,0,19000.0
8037,13211757348,24418,5040,False,4659,0,14000.0
8038,13211790623,24418,22362,True,4661,-1,
8039,13211821558,24418,4062,False,4662,0,30000.0
8040,13211871080,24418,3870,False,4663,1,22000.0
8041,13211926210,24418,6188,False,4660,1,5000.0
8042,13211940103,24418,4170,False,4664,1,14000.0
8043,13211967579,24418,8991,False,4665,1,5000.0
8044,13212669964,24418,1628,False,4666,0,15000.0
8045,13212669964,24418,1629,False,4666,1,15000.0
8046,13212669964,24418,1630,False,4666,0,15000.0
8047,13212773743,24418,2539,False,4667,0,24000.0
8048,13212773743,24418,2540,False,4667,0,24000.0
8049,13212773743,24418,2541,False,4667,0,24000.0
8050,13212868841,24418,2534,False,4668,1,24333.0
8051,13212868841,24418,2533,False,4668,1,24333.0
8052,13212868841,24418,2535,False,4668,0,24333.0
8053,13212960728,24418,1541,False,4669,1,22000.0
8054,13212960728,24418,1543,False,4669,1,22000.0
8055,13212960728,24418,1542,False,4669,0,22000.0
8056,13213059263,24418,1806,False,4670,1,24666.0
8057,13213059263,24418,1807,False,4670,1,24666.0
8058,13213059263,24418,1805,False,4670,1,24666.0
8059,13213159247,24418,1711,False,4671,1,27000.0
8060,13213159247,24418,1709,False,4671,1,27000.0
8061,13213159247,24418,1710,False,4671,1,27000.0
8062,13213266750,24418,1614,False,4672,1,26333.0
8063,13213266750,24418,1615,False,4672,1,26333.0
8064,13213266750,24418,1613,False,4672,1,26333.0
8065,13213355071,24418,2203,False,4673,0,26000.0
8066,13213355071,24418,2205,False,4673,1,26000.0
8067,13213355071,24418,2204,False,4673,1,26000.0
8068,13213443523,24418,1877,False,4674,1,21000.0
8069,13213443523,24418,1878,False,4674,1,21000.0
8070,13213443523,24418,1879,False,4674,1,21000.0
